url,doi,pubmed_id,pmc_id,Notes,Accession Code,flag,flag_detail
https://pubmed.ncbi.nlm.nih.gov/31729407/,10.1038/s41598-019-53073-w,31729407,PMC6858439,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/31624178/,10.1212/NXI.0000000000000632,31624178,PMC6857909,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31727963/,10.1038/s41598-019-53183-5,31727963,PMC6856092,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31678982/,10.12659/MSM.919988,31678982,PMC6855177,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31772944/,10.1155/2019/6081248,31772944,PMC6854930,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/31722703/,10.1186/s12903-019-0906-2,31722703,PMC6854792,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/30535674/,10.1007/s12602-018-9488-6,30535674,PMC6854047,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31127652/,10.1111/apm.12969,31127652,PMC6852132,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31288247/,10.1038/s41390-019-0498-1,31288247,PMC6851467,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31496123/,10.1002/ppul.24504,31496123,PMC6851413,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31201984/,10.1016/j.neuroimage.2019.06.023,31201984,PMC6849507,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/30658995/,10.1136/gutjnl-2018-317715,30658995,PMC6839795,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31381527/,10.3233/JPD-191612,31381527,PMC6839480,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31521614/,10.1016/j.ebiom.2019.09.008,31521614,PMC6838389,,DRA006094,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/31694652/,10.1186/s12931-019-1203-y,31694652,PMC6836399,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/31623169/,10.3390/nu11102483,31623169,PMC6835957,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31615057/,10.3390/nu11102450,31615057,PMC6835328,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31695050/,10.1038/s41598-019-52445-6,31695050,PMC6834574,,DRA008586,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/31516041/,10.1177/0300060519866939,31516041,PMC6833427,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31500892/,10.1016/j.ygyno.2019.09.002,31500892,PMC6825899,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31671118/,10.1371/journal.pone.0223913,31671118,PMC6822945,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31665031/,10.1186/s12967-019-2102-1,31665031,PMC6819376,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/31653850/,10.1038/s41467-019-12873-4,31653850,PMC6814863,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/31650712/,10.14814/phy2.14261,31650712,PMC6813259,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31681628/,10.3389/fcimb.2019.00351,31681628,PMC6813183,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/31664418/,10.6061/clinics/2019/e1198,31664418,PMC6807688,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31639130/,10.1371/journal.pone.0222763,31639130,PMC6804974,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31371728/,10.1038/s12276-019-0288-1,31371728,PMC6802649,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31492563/,10.1016/j.ebiom.2019.08.048,31492563,PMC6796533,,CNP0000175,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/31264895/,10.1164/rccm.201812-2351OC,31264895,PMC6794104,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31601842/,10.1038/s41598-019-50926-2,31601842,PMC6787198,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/31563920/,10.12659/MSM.915984,31563920,PMC6784683,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/30239621/,10.1093/cid/ciy802,30239621,PMC6784263,[auto] PHS001684.V1.P1=unclear,PHS001684.V1.P1,PROV_UNCLEAR,"Code found in full text, but the data-availability wording did not clearly indicate deposit vs reuse. Curator: read the DAS."
https://pubmed.ncbi.nlm.nih.gov/31577710/,10.1097/MD.0000000000017206,31577710,PMC6783190,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31662965/,10.1155/2019/1092563,31662965,PMC6778921,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/31089259/,10.1038/s41396-019-0435-7,31089259,PMC6776003,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31595156/,10.7150/ijbs.35980,31595156,PMC6775324,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/31489949/,10.3390/nu11092128,31489949,PMC6770733,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31509971/,10.3390/nu11092170,31509971,PMC6769658,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/30734922/,10.1111/jre.12642,30734922,PMC6766957,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31504105/,10.1093/ajcn/nqz174,31504105,PMC6766444,[auto] N/A - no full text (publisher restricted),N/A,NO_FULLTEXT,"PMC holds metadata only; publisher does not permit full-text download. Abstract and EBI-mined annotations both checked, no accession found. Not recoverable by this pipeline. Manual lookup of the published PDF would be needed."
https://pubmed.ncbi.nlm.nih.gov/31546968/,10.3390/ijerph16183503,31546968,PMC6765982,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/30923071/,10.1136/gutjnl-2018-317416,30923071,PMC6765451,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31448571/,10.1002/acn3.50874,31448571,PMC6764498,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/30810207/,10.1093/ecco-jcc/jjz049,30810207,PMC6764104,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/31307985/,10.1128/AAC.00820-19,31307985,PMC6761552,[auto] N/A - no full text (publisher restricted),N/A,NO_FULLTEXT,"PMC holds metadata only; publisher does not permit full-text download. Abstract and EBI-mined annotations both checked, no accession found. Not recoverable by this pipeline. Manual lookup of the published PDF would be needed."
